ccode,scode,country,year,scoup1,atcoup2,pcoup3,apcoup4,agcoup,foroutex,reboutex,assassex,resignex
551,ZAM,Zambia,2011,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,2011,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,2012,0,0,0,0,0,0,0,0,0
339,ALB,Albania,2012,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,2012,0,0,0,0,0,0,0,0,0
540,ANG,Angola,2012,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,2012,0,0,0,0,0,0,0,0,0
371,ARM,Armenia,2012,0,0,0,0,0,0,0,0,0
900,AUL,Australia,2012,0,0,0,0,0,0,0,0,0
305,AUS,Austria,2012,0,0,0,0,0,0,0,0,0
373,AZE,Azerbaijan,2012,0,0,0,0,0,0,0,0,0
692,BAH,Bahrain,2012,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,2012,0,0,0,0,0,0,0,0,0
434,BEN,Benin,2012,0,0,0,0,0,0,0,0,0
439,BFO,Burkina Faso,2012,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,2012,0,0,0,0,0,0,0,0,0
370,BLR,Belarus,2012,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,2012,0,0,1,0,0,0,0,0,0
145,BOL,Bolivia,2012,0,0,0,0,0,0,0,0,0
346,BOS,Bosnia,2012,0,0,0,0,0,0,0,0,0
571,BOT,Botswana,2012,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,2012,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,2012,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,2012,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,2012,0,0,0,0,0,0,0,0,0
20,CAN,Canada,2012,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,2012,0,0,0,0,0,0,0,0,0
402,CAP,Cape Verde,2012,0,0,0,0,0,0,0,0,0
482,CEN,Central African Republic,2012,0,0,0,0,0,0,0,0,0
483,CHA,Chad,2012,0,0,0,0,0,0,0,0,0
155,CHL,Chile,2012,0,0,0,0,0,0,0,0,0
710,CHN,China,2012,0,0,0,0,0,0,0,0,0
100,COL,Colombia,2012,0,0,0,0,0,0,0,0,0
581,COM,Comoros,2012,0,0,0,0,0,0,0,0,0
484,CON,Congo Brazzaville,2012,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,2012,0,0,0,0,0,0,0,0,0
344,CRO,Croatia,2012,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,2012,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,2012,0,0,0,0,0,0,0,0,0
316,CZR,Czech Republic,2012,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,2012,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,2012,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,2012,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,2012,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,2012,0,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,2012,0,0,0,0,0,0,0,0,0
531,ERI,Eritrea,2012,0,0,0,0,0,0,0,0,0
366,EST,Estonia,2012,0,0,0,0,0,0,0,0,0
529,ETI,Ethiopia,2012,0,0,0,0,0,0,0,0,0
860,ETM,East Timor,2012,0,0,0,0,0,0,0,0,0
375,FIN,Finland,2012,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,2012,0,0,0,0,0,0,0,0,0
220,FRN,France,2012,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,2012,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,2012,0,0,0,0,0,0,0,0,0
452,GHA,Ghana,2012,0,0,0,0,0,0,0,0,0
255,GMY,Germany,2012,0,0,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,2012,1,1,0,0,0,0,0,0,0
350,GRC,Greece,2012,0,0,0,0,0,0,0,0,0
372,GRG,Georgia,2012,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,2012,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,2012,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,2012,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,2012,0,0,0,0,0,0,0,0,0
91,HON,Honduras,2012,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,2012,0,0,0,0,0,0,0,0,0
750,IND,India,2012,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,2012,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,2012,0,0,0,0,0,0,0,0,0
630,IRN,Iran,2012,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,2012,0,0,0,0,0,0,0,0,0
666,ISR,Israel,2012,0,0,0,0,0,0,0,0,0
325,ITA,Italy,2012,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,2012,0,0,1,0,0,0,0,0,0
51,JAM,Jamaica,2012,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,2012,0,0,0,0,0,0,0,0,0
740,JPN,Japan,2012,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,2012,0,0,0,0,0,0,0,0,0
341,KOS,Kosovo,2012,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,2012,0,0,0,0,0,0,0,0,0
703,KYR,Kyrgyzstan,2012,0,0,0,1,0,0,0,0,0
705,KZK,Kazakhstan,2012,0,0,0,0,0,0,0,0,0
812,LAO,Laos,2012,0,0,0,0,0,0,0,0,0
367,LAT,Latvia,2012,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,2012,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,2012,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,2012,0,0,0,0,0,0,0,0,0
620,LIB,Libya,2012,0,0,0,0,0,0,0,0,0
368,LIT,Lithuania,2012,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,2012,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,2012,0,0,0,0,0,0,0,0,0
343,MAC,Macedonia,2012,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,2012,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,2012,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,2012,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,2012,0,0,1,0,0,0,0,0,0
70,MEX,Mexico,2012,0,0,0,0,0,0,0,0,0
359,MLD,Moldova,2012,0,0,0,0,0,0,0,0,0
432,MLI,Mali,2012,1,1,0,0,0,0,0,0,0
348,MNT,Montenegro,2012,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,2012,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,2012,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),2012,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,2012,0,0,0,0,0,0,0,0,0
565,NAM,Namibia,2012,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,2012,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,2012,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,2012,0,0,0,0,0,0,0,0,0
475,NIG,Nigeria,2012,0,0,0,0,0,0,0,0,0
436,NIR,Niger,2012,0,0,0,0,0,0,0,0,0
385,NOR,Norway,2012,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,2012,0,0,0,0,0,0,0,0,0
698,OMA,Oman,2012,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,2012,0,0,0,0,0,0,0,0,0
95,PAN,Panama,2012,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,2012,0,0,0,0,0,0,0,0,1
135,PER,Peru,2012,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,2012,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,2012,0,1,0,0,0,0,0,0,0
290,POL,Poland,2012,0,0,0,0,0,0,0,0,0
235,POR,Portugal,2012,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,2012,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,2012,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,2012,0,0,0,0,0,0,0,0,0
360,RUM,Romania,2012,0,0,0,0,0,0,0,0,0
365,RUS,Russia,2012,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,2012,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,2012,0,0,1,0,0,0,0,0,0
92,SAL,El Salvador,2012,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,2012,0,0,0,0,0,0,0,0,0
626,SDN,Sudan-North,2012,0,0,1,0,0,0,0,0,0
433,SEN,Senegal,2012,0,0,0,0,0,0,0,0,0
342,SER,Serbia,2012,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,2012,0,0,0,0,0,0,0,0,0
830,SIN,Singapore,2012,0,0,0,0,0,0,0,0,0
317,SLO,Slovak Republic,2012,0,0,0,0,0,0,0,0,0
349,SLV,Slovenia,2012,0,0,0,0,0,0,0,0,0
940,SOL,Solomon Islands,2012,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,2012,0,0,0,0,0,0,0,0,0
230,SPN,Spain,2012,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,2012,0,0,0,0,0,0,0,0,0
525,SSU,South Sudan,2012,0,0,0,0,0,0,0,0,0
115,SUR,Suriname,2012,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,2012,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,2012,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,2012,0,0,0,0,0,0,0,0,0
652,SYR,Syria,2012,0,0,0,0,0,0,0,0,0
702,TAJ,Tajikistan,2012,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,2012,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,2012,0,0,0,0,0,0,0,0,0
800,THI,Thailand,2012,0,0,0,0,0,0,0,0,0
701,TKM,Turkmenistan,2012,0,0,0,0,0,0,0,0,0
461,TOG,Togo,2012,0,0,0,0,0,0,0,0,0
52,TRI,Trinidad,2012,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,2012,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,2012,0,0,0,0,0,0,0,0,0
696,UAE,UAE,2012,0,0,0,0,0,0,0,0,0
500,UGA,Uganda,2012,0,0,0,0,0,0,0,0,0
200,UKG,United Kingdom,2012,0,0,0,0,0,0,0,0,0
369,UKR,Ukraine,2012,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,2012,0,0,0,0,0,0,0,0,0
2,USA,United States,2012,0,0,0,0,0,0,0,0,0
704,UZB,Uzbekistan,2012,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,2012,0,0,0,0,0,0,0,0,0
818,VIE,Vietnam,2012,0,0,0,0,0,0,0,0,0
679,YEM,Yemen,2012,0,0,0,0,0,0,0,0,1
490,ZAI,Congo Kinshasa,2012,0,0,0,0,0,0,0,0,0
551,ZAM,Zambia,2012,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,2012,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,2013,0,0,0,0,0,0,0,0,0
339,ALB,Albania,2013,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,2013,0,0,0,0,0,0,0,0,0
540,ANG,Angola,2013,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,2013,0,0,0,0,0,0,0,0,0
371,ARM,Armenia,2013,0,0,0,0,0,0,0,0,0
900,AUL,Australia,2013,0,0,0,0,0,0,0,0,0
305,AUS,Austria,2013,0,0,0,0,0,0,0,0,0
373,AZE,Azerbaijan,2013,0,0,0,0,0,0,0,0,0
692,BAH,Bahrain,2013,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,2013,0,0,0,0,0,0,0,0,0
434,BEN,Benin,2013,0,0,1,0,0,0,0,0,0
439,BFO,Burkina Faso,2013,0,0,0,0,0,0,0,0,0
760,BHU,Bhutan,2013,0,0,0,0,0,0,0,0,0
370,BLR,Belarus,2013,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,2013,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,2013,0,0,0,0,0,0,0,0,0
346,BOS,Bosnia,2013,0,0,0,0,0,0,0,0,0
571,BOT,Botswana,2013,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,2013,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,2013,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,2013,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,2013,0,0,0,0,0,0,0,0,0
20,CAN,Canada,2013,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,2013,0,0,0,0,0,0,0,0,0
402,CAP,Cape Verde,2013,0,0,0,0,0,0,0,0,0
482,CEN,Central African Republic,2013,0,1,0,0,0,0,1,0,0
483,CHA,Chad,2013,0,0,1,0,0,0,0,0,0
155,CHL,Chile,2013,0,0,0,0,0,0,0,0,0
710,CHN,China,2013,0,0,0,0,0,0,0,0,0
100,COL,Colombia,2013,0,0,0,0,0,0,0,0,0
581,COM,Comoros,2013,0,0,1,0,0,0,0,0,0
484,CON,Congo Brazzaville,2013,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,2013,0,0,0,0,0,0,0,0,0
344,CRO,Croatia,2013,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,2013,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,2013,0,0,0,0,0,0,0,0,0
316,CZR,Czech Republic,2013,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,2013,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,2013,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,2013,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,2013,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,2013,1,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,2013,0,0,0,0,0,0,0,0,0
531,ERI,Eritrea,2013,0,1,0,0,0,0,0,0,0
366,EST,Estonia,2013,0,0,0,0,0,0,0,0,0
529,ETI,Ethiopia,2013,0,0,0,0,0,0,0,0,0
860,ETM,East Timor,2013,0,0,0,0,0,0,0,0,0
375,FIN,Finland,2013,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,2013,0,0,0,0,0,0,0,0,0
220,FRN,France,2013,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,2013,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,2013,0,0,0,0,0,0,0,0,0
452,GHA,Ghana,2013,0,0,0,0,0,0,0,0,0
255,GMY,Germany,2013,0,0,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,2013,0,0,0,0,0,0,0,0,0
350,GRC,Greece,2013,0,0,0,0,0,0,0,0,0
372,GRG,Georgia,2013,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,2013,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,2013,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,2013,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,2013,0,0,0,0,0,0,0,0,0
91,HON,Honduras,2013,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,2013,0,0,0,0,0,0,0,0,0
750,IND,India,2013,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,2013,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,2013,0,0,0,0,0,0,0,0,0
630,IRN,Iran,2013,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,2013,0,0,0,0,0,0,0,0,0
666,ISR,Israel,2013,0,0,0,0,0,0,0,0,0
325,ITA,Italy,2013,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,2013,0,0,0,0,0,0,0,0,0
51,JAM,Jamaica,2013,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,2013,0,0,0,0,0,0,0,0,0
740,JPN,Japan,2013,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,2013,0,0,0,0,0,0,0,0,0
341,KOS,Kosovo,2013,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,2013,0,0,0,0,0,0,0,0,0
703,KYR,Kyrgyzstan,2013,0,0,0,0,0,0,0,0,0
705,KZK,Kazakhstan,2013,0,0,0,0,0,0,0,0,0
812,LAO,Laos,2013,0,0,0,0,0,0,0,0,0
367,LAT,Latvia,2013,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,2013,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,2013,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,2013,0,0,0,0,0,0,0,0,0
620,LIB,Libya,2013,0,0,0,0,0,0,0,0,0
368,LIT,Lithuania,2013,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,2013,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,2013,0,0,0,0,0,0,0,0,0
343,MAC,Macedonia,2013,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,2013,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,2013,0,0,0,0,0,0,0,0,0
590,MAS,Mauritius,2013,0,0,0,0,0,0,0,0,0
553,MAW,Malawi,2013,0,0,0,0,0,0,0,0,0
70,MEX,Mexico,2013,0,0,0,0,0,0,0,0,0
359,MLD,Moldova,2013,0,0,0,0,0,0,0,0,0
432,MLI,Mali,2013,0,0,0,0,0,0,0,0,0
348,MNT,Montenegro,2013,0,0,0,0,0,0,0,0,0
712,MON,Mongolia,2013,0,0,0,0,0,0,0,0,0
600,MOR,Morocco,2013,0,0,0,0,0,0,0,0,0
775,MYA,Myanmar (Burma),2013,0,0,0,0,0,0,0,0,0
541,MZM,Mozambique,2013,0,0,0,0,0,0,0,0,0
565,NAM,Namibia,2013,0,0,0,0,0,0,0,0,0
790,NEP,Nepal,2013,0,0,0,0,0,0,0,0,0
920,NEW,New Zealand,2013,0,0,0,0,0,0,0,0,0
93,NIC,Nicaragua,2013,0,0,0,0,0,0,0,0,0
475,NIG,Nigeria,2013,0,0,0,0,0,0,0,0,0
436,NIR,Niger,2013,0,0,0,0,0,0,0,0,0
385,NOR,Norway,2013,0,0,0,0,0,0,0,0,0
210,NTH,Netherlands,2013,0,0,0,0,0,0,0,0,0
698,OMA,Oman,2013,0,0,0,0,0,0,0,0,0
770,PAK,Pakistan,2013,0,0,0,0,0,0,0,0,0
95,PAN,Panama,2013,0,0,0,0,0,0,0,0,0
150,PAR,Paraguay,2013,0,0,0,0,0,0,0,0,0
135,PER,Peru,2013,0,0,0,0,0,0,0,0,0
840,PHI,Philippines,2013,0,0,0,0,0,0,0,0,0
910,PNG,Papua New Guinea,2013,0,0,0,0,0,0,0,0,0
290,POL,Poland,2013,0,0,0,0,0,0,0,0,0
235,POR,Portugal,2013,0,0,0,0,0,0,0,0,0
731,PRK,Korea North,2013,0,0,0,0,0,0,0,0,0
694,QAT,Qatar,2013,0,0,0,0,0,0,0,0,0
732,ROK,Korea South,2013,0,0,0,0,0,0,0,0,0
360,RUM,Romania,2013,0,0,0,0,0,0,0,0,0
365,RUS,Russia,2013,0,0,0,0,0,0,0,0,0
517,RWA,Rwanda,2013,0,0,0,0,0,0,0,0,0
560,SAF,South Africa,2013,0,0,0,0,0,0,0,0,0
92,SAL,El Salvador,2013,0,0,0,0,0,0,0,0,0
670,SAU,Saudi Arabia,2013,0,0,0,0,0,0,0,0,0
626,SDN,Sudan-North,2013,0,0,0,0,0,0,0,0,0
433,SEN,Senegal,2013,0,0,0,0,0,0,0,0,0
342,SER,Serbia,2013,0,0,0,0,0,0,0,0,0
451,SIE,Sierra Leone,2013,0,0,0,0,0,0,0,0,0
830,SIN,Singapore,2013,0,0,0,0,0,0,0,0,0
317,SLO,Slovak Republic,2013,0,0,0,0,0,0,0,0,0
349,SLV,Slovenia,2013,0,0,0,0,0,0,0,0,0
940,SOL,Solomon Islands,2013,0,0,0,0,0,0,0,0,0
520,SOM,Somalia,2013,0,0,0,0,0,0,0,0,0
230,SPN,Spain,2013,0,0,0,0,0,0,0,0,0
780,SRI,Sri Lanka,2013,0,0,0,0,0,0,0,0,0
525,SSU,South Sudan,2013,0,1,0,0,0,0,0,0,0
115,SUR,Suriname,2013,0,0,0,0,0,0,0,0,0
572,SWA,Swaziland,2013,0,0,0,0,0,0,0,0,0
380,SWD,Sweden,2013,0,0,0,0,0,0,0,0,0
225,SWZ,Switzerland,2013,0,0,0,0,0,0,0,0,0
652,SYR,Syria,2013,0,0,0,0,0,0,0,0,0
702,TAJ,Tajikistan,2013,0,0,0,0,0,0,0,0,0
713,TAW,Taiwan,2013,0,0,0,0,0,0,0,0,0
510,TAZ,Tanzania,2013,0,0,0,0,0,0,0,0,0
800,THI,Thailand,2013,0,0,0,0,0,0,0,0,0
701,TKM,Turkmenistan,2013,0,0,0,0,0,0,0,0,0
461,TOG,Togo,2013,0,0,0,0,0,0,0,0,0
52,TRI,Trinidad,2013,0,0,0,0,0,0,0,0,0
616,TUN,Tunisia,2013,0,0,0,0,0,0,0,0,0
640,TUR,Turkey,2013,0,0,0,0,0,0,0,0,0
696,UAE,UAE,2013,0,0,0,1,0,0,0,0,0
500,UGA,Uganda,2013,0,0,0,1,0,0,0,0,0
200,UKG,United Kingdom,2013,0,0,0,0,0,0,0,0,0
369,UKR,Ukraine,2013,0,0,0,0,0,0,0,0,0
165,URU,Uruguay,2013,0,0,0,0,0,0,0,0,0
2,USA,United States,2013,0,0,0,0,0,0,0,0,0
704,UZB,Uzbekistan,2013,0,0,0,0,0,0,0,0,0
101,VEN,Venezuela,2013,0,0,0,0,0,0,0,0,0
818,VIE,Vietnam,2013,0,0,0,0,0,0,0,0,0
679,YEM,Yemen,2013,0,0,0,0,0,0,0,0,0
490,ZAI,Congo Kinshasa,2013,0,1,0,0,0,0,0,0,0
551,ZAM,Zambia,2013,0,0,0,0,0,0,0,0,0
552,ZIM,Zimbabwe,2013,0,0,0,0,0,0,0,0,0
700,AFG,Afghanistan,2014,0,0,0,0,0,0,0,0,0
339,ALB,Albania,2014,0,0,0,0,0,0,0,0,0
615,ALG,Algeria,2014,0,0,0,0,0,0,0,0,0
540,ANG,Angola,2014,0,0,0,0,0,0,0,0,0
160,ARG,Argentina,2014,0,0,0,0,0,0,0,0,0
371,ARM,Armenia,2014,0,0,0,0,0,0,0,0,0
900,AUL,Australia,2014,0,0,0,0,0,0,0,0,0
305,AUS,Austria,2014,0,0,0,0,0,0,0,0,0
373,AZE,Azerbaijan,2014,0,0,0,0,0,0,0,0,0
692,BAH,Bahrain,2014,0,0,0,0,0,0,0,0,0
211,BEL,Belgium,2014,0,0,0,0,0,0,0,0,0
434,BEN,Benin,2014,0,0,0,0,0,0,0,0,0
439,BFO,Burkina Faso,2014,0,0,0,0,0,0,0,0,1
760,BHU,Bhutan,2014,0,0,0,0,0,0,0,0,0
370,BLR,Belarus,2014,0,0,0,0,0,0,0,0,0
771,BNG,Bangladesh,2014,0,0,0,0,0,0,0,0,0
145,BOL,Bolivia,2014,0,0,0,0,0,0,0,0,0
346,BOS,Bosnia,2014,0,0,0,0,0,0,0,0,0
571,BOT,Botswana,2014,0,0,0,0,0,0,0,0,0
140,BRA,Brazil,2014,0,0,0,0,0,0,0,0,0
516,BUI,Burundi,2014,0,0,0,0,0,0,0,0,0
355,BUL,Bulgaria,2014,0,0,0,0,0,0,0,0,0
811,CAM,Cambodia,2014,0,0,0,0,0,0,0,0,0
20,CAN,Canada,2014,0,0,0,0,0,0,0,0,0
471,CAO,Cameroon,2014,0,0,0,0,0,0,0,0,0
402,CAP,Cape Verde,2014,0,0,0,0,0,0,0,0,0
482,CEN,Central African Republic,2014,0,0,0,0,0,0,0,0,1
483,CHA,Chad,2014,0,0,0,0,0,0,0,0,0
155,CHL,Chile,2014,0,0,0,0,0,0,0,0,0
710,CHN,China,2014,0,0,0,0,0,0,0,0,0
100,COL,Colombia,2014,0,0,0,0,0,0,0,0,0
581,COM,Comoros,2014,0,0,0,0,0,0,0,0,0
484,CON,Congo Brazzaville,2014,0,0,0,0,0,0,0,0,0
94,COS,Costa Rica,2014,0,0,0,0,0,0,0,0,0
344,CRO,Croatia,2014,0,0,0,0,0,0,0,0,0
40,CUB,Cuba,2014,0,0,0,0,0,0,0,0,0
352,CYP,Cyprus,2014,0,0,0,0,0,0,0,0,0
316,CZR,Czech Republic,2014,0,0,0,0,0,0,0,0,0
390,DEN,Denmark,2014,0,0,0,0,0,0,0,0,0
522,DJI,Djibouti,2014,0,0,0,0,0,0,0,0,0
42,DOM,Dominican Republic,2014,0,0,0,0,0,0,0,0,0
130,ECU,Ecuador,2014,0,0,0,0,0,0,0,0,0
651,EGY,Egypt,2014,0,0,0,0,0,0,0,0,0
411,EQG,Equatorial Guinea,2014,0,0,0,0,0,0,0,0,0
531,ERI,Eritrea,2014,0,0,0,0,0,0,0,0,0
366,EST,Estonia,2014,0,0,0,0,0,0,0,0,0
529,ETI,Ethiopia,2014,0,0,0,0,0,0,0,0,0
860,ETM,East Timor,2014,0,0,0,0,0,0,0,0,0
375,FIN,Finland,2014,0,0,0,0,0,0,0,0,0
950,FJI,Fiji,2014,0,0,0,0,0,0,0,0,0
220,FRN,France,2014,0,0,0,0,0,0,0,0,0
481,GAB,Gabon,2014,0,0,0,0,0,0,0,0,0
420,GAM,Gambia,2014,0,1,0,0,0,0,0,0,0
452,GHA,Ghana,2014,0,0,0,0,0,0,0,0,0
255,GMY,Germany,2014,0,0,0,0,0,0,0,0,0
404,GNB,Guinea-Bissau,2014,0,0,0,0,0,0,0,0,0
350,GRC,Greece,2014,0,0,0,0,0,0,0,0,0
372,GRG,Georgia,2014,0,0,0,0,0,0,0,0,0
90,GUA,Guatemala,2014,0,0,0,0,0,0,0,0,0
438,GUI,Guinea,2014,0,0,0,0,0,0,0,0,0
110,GUY,Guyana,2014,0,0,0,0,0,0,0,0,0
41,HAI,Haiti,2014,0,0,0,0,0,0,0,0,0
91,HON,Honduras,2014,0,0,0,0,0,0,0,0,0
310,HUN,Hungary,2014,0,0,0,0,0,0,0,0,0
750,IND,India,2014,0,0,0,0,0,0,0,0,0
850,INS,Indonesia,2014,0,0,0,0,0,0,0,0,0
205,IRE,Ireland,2014,0,0,0,0,0,0,0,0,0
630,IRN,Iran,2014,0,0,0,0,0,0,0,0,0
645,IRQ,Iraq,2014,0,0,0,0,0,0,0,0,0
666,ISR,Israel,2014,0,0,0,0,0,0,0,0,0
325,ITA,Italy,2014,0,0,0,0,0,0,0,0,0
437,IVO,Ivory Coast,2014,0,0,0,0,0,0,0,0,0
51,JAM,Jamaica,2014,0,0,0,0,0,0,0,0,0
663,JOR,Jordan,2014,0,0,0,0,0,0,0,0,0
740,JPN,Japan,2014,0,0,0,0,0,0,0,0,0
501,KEN,Kenya,2014,0,0,0,0,0,0,0,0,0
341,KOS,Kosovo,2014,0,0,0,0,0,0,0,0,0
690,KUW,Kuwait,2014,0,0,0,0,0,0,0,0,0
703,KYR,Kyrgyzstan,2014,0,0,0,0,0,0,0,0,0
705,KZK,Kazakhstan,2014,0,0,0,0,0,0,0,0,0
812,LAO,Laos,2014,0,0,0,0,0,0,0,0,0
367,LAT,Latvia,2014,0,0,0,0,0,0,0,0,0
450,LBR,Liberia,2014,0,0,0,0,0,0,0,0,0
660,LEB,Lebanon,2014,0,0,0,0,0,0,0,0,0
570,LES,Lesotho,2014,0,1,0,0,0,0,0,0,0
620,LIB,Libya,2014,0,0,0,0,0,0,0,0,0
368,LIT,Lithuania,2014,0,0,0,0,0,0,0,0,0
212,LUX,Luxembourg,2014,0,0,0,0,0,0,0,0,0
435,MAA,Mauritania,2014,0,0,0,0,0,0,0,0,0
343,MAC,Macedonia,2014,0,0,0,0,0,0,0,0,0
580,MAG,Madagascar,2014,0,0,0,0,0,0,0,0,0
820,MAL,Malaysia,2014,0,0,0,0,0,0,0,0,0
